Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-02-22 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.77,274.64,58.37,5.72,eia.gov,false,
2023-02-22 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.28,258.23,60.02,5.29,eia.gov,false,
2023-02-22 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.33,261.33,59.46,1.64,eia.gov,false,
2023-02-22 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.25,259.68,59.91,1.58,eia.gov,false,
2023-02-22 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.92,260.3,59.89,1.54,eia.gov,false,
2023-02-22 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.96,259.28,59.99,1.61,eia.gov,false,
2023-02-22 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.23,260.48,59.96,1.66,eia.gov,false,
2023-02-22 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.98,263.51,59.6,1.55,eia.gov,false,
2023-02-22 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.06,276.78,58.01,1.62,eia.gov,false,
2023-02-22 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.66,265.63,60.51,9.83,eia.gov,false,
2023-02-22 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.92,266.04,60.59,11.62,eia.gov,false,
2023-02-22 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.46,261.1,60.49,9.42,eia.gov,false,
2023-02-22 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.91,253.68,61.54,8.21,eia.gov,false,
2023-02-22 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.82,249.24,62.01,7.46,eia.gov,false,
2023-02-22 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.6,245.88,62.33,8.21,eia.gov,false,
2023-02-22 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.97,249.42,62.03,8.75,eia.gov,false,
2023-02-22 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.56,251.06,61.99,9.72,eia.gov,false,
2023-02-22 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.79,254.2,61.77,9.79,eia.gov,false,
2023-02-22 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.03,263.04,60.74,9.18,eia.gov,false,
2023-02-22 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.16,283.71,58.22,7.51,eia.gov,false,
2023-02-22 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.82,273.51,59.65,11.23,eia.gov,false,
2023-02-22 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.79,254.01,62.14,16.04,eia.gov,false,
2023-02-23 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.54,254.87,61.24,16.43,eia.gov,false,
2023-02-23 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.04,258.01,61.18,13.57,eia.gov,false,
2023-02-23 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,216.22,268.37,59.45,9.25,eia.gov,false,
2023-02-23 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.9,269.96,59.13,5.85,eia.gov,false,
2023-02-23 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.42,270.87,59.08,1.52,eia.gov,false,
2023-02-23 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.85,270.27,59.11,1.36,eia.gov,false,
2023-02-23 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.35,257.53,60.7,1.43,eia.gov,false,
2023-02-23 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.17,255.02,61.03,1.41,eia.gov,false,
2023-02-23 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.3,255.22,60.98,1.42,eia.gov,false,
2023-02-23 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.6,256.6,60.85,1.48,eia.gov,false,
2023-02-23 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.43,264.22,59.95,1.52,eia.gov,false,
2023-02-23 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,215.27,266.73,59.59,3.5,eia.gov,false,
2023-02-23 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.62,263.04,60.12,6.16,eia.gov,false,
2023-02-23 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.94,269.83,59.47,6.05,eia.gov,false,
2023-02-23 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.78,272.56,59.43,6.81,eia.gov,false,
2023-02-23 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.16,270.54,59.95,8.42,eia.gov,false,
2023-02-23 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.17,270.89,59.81,9.1,eia.gov,false,
2023-02-23 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.84,276.78,59.31,9.11,eia.gov,false,
2023-02-23 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,223.35,275.16,59.54,10.17,eia.gov,false,
2023-02-23 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.32,281.37,58.26,9.6,eia.gov,false,
2023-02-23 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,234.83,289.52,56.52,8.05,eia.gov,false,
2023-02-23 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.21,287.02,55.99,8.78,eia.gov,false,
2023-02-23 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.69,273.39,57.84,13.0,eia.gov,false,
2023-02-23 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.12,271.28,58.48,15.12,eia.gov,false,
2023-02-24 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.68,267.61,58.89,15.43,eia.gov,false,
2023-02-24 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.87,262.37,59.42,14.57,eia.gov,false,
2023-02-24 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.77,253.1,60.6,13.08,eia.gov,false,
2023-02-24 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.97,257.51,59.82,8.28,eia.gov,false,
2023-02-24 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.87,264.69,59.34,1.92,eia.gov,false,
2023-02-24 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.78,257.45,61.13,1.6,eia.gov,false,
2023-02-24 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.77,250.58,62.18,1.59,eia.gov,false,
2023-02-24 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.84,243.76,63.2,1.61,eia.gov,false,
2023-02-24 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.75,243.76,63.09,1.6,eia.gov,false,
2023-02-24 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.87,247.54,61.87,1.65,eia.gov,false,
2023-02-24 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.52,259.37,59.79,1.6,eia.gov,false,
2023-02-24 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,216.68,268.73,59.18,2.95,eia.gov,false,
2023-02-24 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.96,259.63,60.3,6.65,eia.gov,false,
2023-02-24 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.62,257.33,60.55,7.72,eia.gov,false,
2023-02-24 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.96,251.9,61.52,8.8,eia.gov,false,
2023-02-24 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,196.83,246.99,62.42,9.94,eia.gov,false,
2023-02-24 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,191.34,240.79,63.4,11.46,eia.gov,false,
2023-02-24 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,183.61,232.54,64.3,12.14,eia.gov,false,
2023-02-24 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,185.31,234.51,63.97,11.91,eia.gov,false,
2023-02-24 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,187.17,236.58,63.57,10.69,eia.gov,false,
2023-02-24 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.21,250.06,61.57,9.35,eia.gov,false,
2023-02-24 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.82,252.49,61.71,12.56,eia.gov,false,
2023-02-24 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.29,253.6,61.96,13.9,eia.gov,false,
2023-02-24 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,210.9,261.81,61.15,15.06,eia.gov,false,
2023-02-25 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,210.36,261.28,61.08,13.79,eia.gov,false,
2023-02-25 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.46,250.59,62.22,13.26,eia.gov,false,
2023-02-25 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.81,259.2,60.51,8.37,eia.gov,false,
2023-02-25 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.49,260.21,59.99,4.73,eia.gov,false,
2023-02-25 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.31,245.11,61.95,1.85,eia.gov,false,
2023-02-25 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,189.91,239.0,62.74,1.49,eia.gov,false,
2023-02-25 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,191.17,240.58,62.43,1.46,eia.gov,false,
2023-02-25 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,192.7,242.58,61.96,1.45,eia.gov,false,
2023-02-25 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.04,247.42,61.34,1.42,eia.gov,false,
2023-02-25 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.16,248.89,61.01,1.37,eia.gov,false,
2023-02-25 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,193.13,243.43,61.68,1.36,eia.gov,false,
2023-02-25 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,191.81,241.96,62.03,3.31,eia.gov,false,
2023-02-25 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.99,259.72,59.96,4.39,eia.gov,false,
2023-02-25 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,223.09,276.5,58.11,7.52,eia.gov,false,
2023-02-25 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.01,281.27,58.08,9.62,eia.gov,false,
2023-02-25 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.12,284.47,57.74,8.69,eia.gov,false,
2023-02-25 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,234.0,287.8,57.21,8.12,eia.gov,false,
2023-02-25 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.41,284.89,57.62,8.71,eia.gov,false,
2023-02-25 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,239.42,293.49,56.6,8.08,eia.gov,false,
2023-02-25 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,240.42,294.52,56.46,7.67,eia.gov,false,
2023-02-25 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,245.8,300.51,55.57,6.24,eia.gov,false,
2023-02-25 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,256.28,311.59,54.45,5.85,eia.gov,false,
2023-02-25 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,258.48,313.9,54.33,7.22,eia.gov,false,
2023-02-25 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,254.41,309.17,55.23,9.27,eia.gov,false,
2023-02-26 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,234.92,288.2,57.61,11.07,eia.gov,false,
2023-02-26 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.47,261.07,60.5,12.32,eia.gov,false,
2023-02-26 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,202.08,253.35,61.14,11.79,eia.gov,false,
2023-02-26 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.97,267.95,58.73,6.46,eia.gov,false,
2023-02-26 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.46,272.63,58.1,3.32,eia.gov,false,
2023-02-26 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.24,269.83,58.61,2.89,eia.gov,false,
2023-02-26 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,216.52,268.99,58.73,2.83,eia.gov,false,
2023-02-26 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.32,272.15,58.14,1.26,eia.gov,false,
2023-02-26 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.39,272.27,58.11,1.24,eia.gov,false,
2023-02-26 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.7,271.18,58.45,1.22,eia.gov,false,
2023-02-26 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.45,254.11,62.21,4.44,eia.gov,false,
2023-02-26 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,210.02,259.64,61.37,5.46,eia.gov,false,
2023-02-26 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.94,271.4,60.19,6.85,eia.gov,false,
2023-02-26 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.09,267.86,61.14,10.44,eia.gov,false,
2023-02-26 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.08,260.85,62.42,12.7,eia.gov,false,
2023-02-26 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.98,257.4,62.83,12.47,eia.gov,false,
2023-02-26 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,207.48,255.69,62.97,11.41,eia.gov,false,
2023-02-26 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.22,246.79,63.94,11.41,eia.gov,false,
2023-02-26 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,191.24,238.09,64.95,11.3,eia.gov,false,
2023-02-26 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,184.22,230.1,66.08,11.54,eia.gov,false,
2023-02-26 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,183.97,229.74,66.18,11.51,eia.gov,false,
2023-02-26 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,200.26,247.82,63.7,9.36,eia.gov,false,
2023-02-26 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.46,263.33,61.99,11.25,eia.gov,false,
2023-02-26 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.0,248.47,64.29,17.11,eia.gov,false,
2023-02-27 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.92,250.19,63.66,17.09,eia.gov,false,
2023-02-27 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.42,257.56,62.51,15.05,eia.gov,false,
2023-02-27 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.97,271.6,60.24,10.0,eia.gov,false,
2023-02-27 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.12,281.73,59.15,4.26,eia.gov,false,
2023-02-27 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,238.23,289.54,58.05,1.94,eia.gov,false,
2023-02-27 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.9,294.04,57.21,1.85,eia.gov,false,
2023-02-27 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,236.98,289.61,57.18,1.77,eia.gov,false,
2023-02-27 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.51,281.56,57.42,1.7,eia.gov,false,
2023-02-27 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.32,278.75,57.33,1.67,eia.gov,false,
2023-02-27 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,239.23,293.6,55.76,1.6,eia.gov,false,
2023-02-27 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,244.96,299.23,55.45,1.52,eia.gov,false,
2023-02-27 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.44,272.14,59.66,11.68,eia.gov,false,
2023-02-27 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.49,263.7,60.94,16.0,eia.gov,false,
2023-02-27 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.04,265.68,60.41,14.02,eia.gov,false,
2023-02-27 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,223.27,276.11,58.61,9.09,eia.gov,false,
2023-02-27 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.16,261.91,60.8,8.69,eia.gov,false,
2023-02-27 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.71,260.45,60.81,7.29,eia.gov,false,
2023-02-27 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,214.09,265.6,59.95,6.44,eia.gov,false,
2023-02-27 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,224.57,277.29,58.37,5.87,eia.gov,false,
2023-02-27 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.27,283.69,57.46,5.55,eia.gov,false,
2023-02-27 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,243.62,298.2,55.56,3.73,eia.gov,false,
2023-02-27 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,246.53,301.25,55.43,5.76,eia.gov,false,
2023-02-27 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.23,295.3,56.52,9.22,eia.gov,false,
2023-02-27 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.9,280.9,58.42,13.81,eia.gov,false,
2023-02-28 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.36,269.49,59.74,14.98,eia.gov,false,
2023-02-28 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.81,270.32,59.5,13.71,eia.gov,false,
2023-02-28 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.48,282.8,57.77,9.03,eia.gov,false,
2023-02-28 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.07,283.25,57.52,4.97,eia.gov,false,
2023-02-28 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.9,281.47,57.15,1.69,eia.gov,false,
2023-02-28 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,233.1,287.24,56.4,1.52,eia.gov,false,
2023-02-28 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,243.23,297.96,55.29,1.43,eia.gov,false,
2023-02-28 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,240.82,295.48,55.51,1.45,eia.gov,false,
2023-02-28 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,233.63,287.97,56.17,1.47,eia.gov,false,
2023-02-28 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.19,295.93,55.39,1.44,eia.gov,false,
2023-02-28 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,249.44,304.71,54.51,1.4,eia.gov,false,
2023-02-28 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,244.89,299.27,55.81,5.36,eia.gov,false,
2023-02-28 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,238.75,291.91,57.32,7.91,eia.gov,false,
2023-02-28 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.37,269.5,60.77,9.14,eia.gov,false,
2023-02-28 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,211.43,260.25,62.21,9.03,eia.gov,false,
2023-02-28 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.52,261.4,62.23,9.86,eia.gov,false,
2023-02-28 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.79,252.96,63.49,12.5,eia.gov,false,
2023-02-28 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.36,258.5,62.43,11.36,eia.gov,false,
2023-02-28 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,204.53,253.69,62.86,12.94,eia.gov,false,
2023-02-28 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.27,258.7,61.63,12.19,eia.gov,false,
2023-02-28 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,215.64,267.08,60.24,10.17,eia.gov,false,
2023-02-28 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.13,282.08,58.1,8.73,eia.gov,false,
2023-02-28 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,238.33,292.24,56.85,9.74,eia.gov,false,
2023-02-28 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,239.8,293.53,56.96,11.26,eia.gov,false,
2023-03-01 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,240.13,293.97,56.98,12.1,eia.gov,false,
2023-03-01 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,245.28,299.38,56.16,9.23,eia.gov,false,
2023-03-01 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,251.3,306.54,54.64,4.92,eia.gov,false,
2023-03-01 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.17,295.66,55.75,3.81,eia.gov,false,
2023-03-01 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,232.57,285.51,57.2,1.73,eia.gov,false,
2023-03-01 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,228.62,281.03,57.75,1.61,eia.gov,false,
2023-03-01 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,227.2,279.91,57.65,1.58,eia.gov,false,
2023-03-01 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,234.72,288.33,56.58,1.57,eia.gov,false,
2023-03-01 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,235.44,288.94,56.61,1.53,eia.gov,false,
2023-03-01 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,241.6,295.51,55.95,1.45,eia.gov,false,
2023-03-01 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,242.62,296.58,55.85,1.57,eia.gov,false,
2023-03-01 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.96,284.69,57.87,6.83,eia.gov,false,
2023-03-01 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,225.17,277.55,58.74,8.98,eia.gov,false,
2023-03-01 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,206.82,258.36,60.53,8.84,eia.gov,false,
2023-03-01 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,190.63,240.69,62.7,8.41,eia.gov,false,
2023-03-01 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.57,229.08,64.56,10.15,eia.gov,false,
2023-03-01 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.96,229.67,64.37,9.7,eia.gov,false,
2023-03-01 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,178.38,227.13,64.51,10.07,eia.gov,false,
2023-03-01 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,180.98,229.93,64.16,9.49,eia.gov,false,
2023-03-01 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.76,248.04,61.97,7.91,eia.gov,false,
2023-03-01 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.9,264.55,60.0,8.43,eia.gov,false,
2023-03-01 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.58,280.25,57.76,9.32,eia.gov,false,
2023-03-01 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,231.84,285.91,57.26,11.02,eia.gov,false,
2023-03-01 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,233.94,287.95,57.31,12.69,eia.gov,false,
2023-03-02 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.95,284.68,57.81,13.8,eia.gov,false,
2023-03-02 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,218.79,271.71,59.17,14.26,eia.gov,false,
2023-03-02 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.07,272.81,59.07,12.46,eia.gov,false,
2023-03-02 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.28,268.99,59.57,7.83,eia.gov,false,
2023-03-02 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,221.89,274.81,57.95,1.53,eia.gov,false,
2023-03-02 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,219.91,272.43,58.31,1.39,eia.gov,false,
2023-03-02 06:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,212.09,263.88,59.31,1.41,eia.gov,false,
2023-03-02 07:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.06,248.45,61.18,1.47,eia.gov,false,
2023-03-02 08:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,197.15,247.74,61.08,1.45,eia.gov,false,
2023-03-02 09:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,199.97,251.44,60.28,1.41,eia.gov,false,
2023-03-02 10:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.45,270.72,57.96,1.67,eia.gov,false,
2023-03-02 11:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,229.84,284.04,56.82,4.26,eia.gov,false,
2023-03-02 12:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,226.17,279.34,58.03,7.68,eia.gov,false,
2023-03-02 13:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,208.07,259.45,60.66,10.27,eia.gov,false,
2023-03-02 14:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,195.49,245.28,62.69,11.29,eia.gov,false,
2023-03-02 15:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,205.5,256.1,61.49,10.91,eia.gov,false,
2023-03-02 16:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,201.95,252.27,61.96,11.35,eia.gov,false,
2023-03-02 17:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.03,248.2,62.3,11.4,eia.gov,false,
2023-03-02 18:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,203.33,253.57,61.84,10.9,eia.gov,false,
2023-03-02 19:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.51,260.48,60.86,10.47,eia.gov,false,
2023-03-02 20:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.72,265.44,60.04,10.54,eia.gov,false,
2023-03-02 21:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,220.56,272.69,59.33,10.74,eia.gov,false,
2023-03-02 22:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,235.23,288.11,57.94,11.23,eia.gov,false,
2023-03-02 23:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,245.99,299.25,57.11,12.64,eia.gov,false,
2023-03-03 00:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,230.79,282.99,58.89,13.91,eia.gov,false,
2023-03-03 01:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,223.6,275.11,59.85,14.06,eia.gov,false,
2023-03-03 02:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,213.21,263.88,61.02,13.2,eia.gov,false,
2023-03-03 03:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,217.34,269.72,59.08,7.07,eia.gov,false,
2023-03-03 04:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,209.97,262.17,59.37,3.21,eia.gov,false,
2023-03-03 05:00:00,USA,Duke Energy Carolinas,US-CAR-DUK,198.11,249.25,60.76,1.57,eia.gov,false,
